complaint_id,category,from_dept,to_dept,transfer_date,resolved,days_open
20330991,Road Maintenance(Engg),PWD,SWD Dept,2023-04-16,True,51
20330955,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-01,False,5
20330955,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-03-06,True,10
20330923,Electrical,Electrical Dept,PWD,2023-03-23,False,28
20330923,Electrical,PWD,PWD,2023-04-20,True,56
20330886,Electrical,Electrical Dept,Municipal Corp,2023-04-24,True,60
20330818,Forest,Forest Dept,PWD,2023-04-09,True,45
20330774,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-27,False,4
20330774,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-03-03,True,8
20330759,Electrical,Electrical Dept,Town Planning Dept,2023-03-20,True,25
20330715,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-03-20,True,25
20330704,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-09,True,14
20330681,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-03-11,False,16
20330681,Solid Waste (Garbage) Related,PWD,PWD,2023-03-27,True,32
20330516,Electrical,Electrical Dept,PWD,2023-03-13,True,19
20330481,Electrical,Electrical Dept,PWD,2023-03-21,False,27
20330481,Electrical,PWD,Municipal Corp,2023-04-17,True,54
20330463,Electrical,Electrical Dept,Municipal Corp,2023-03-20,True,26
20330404,Electrical,Electrical Dept,Town Planning Dept,2023-03-14,False,20
20330404,Electrical,Town Planning Dept,Municipal Corp,2023-04-03,True,40
20330354,Electrical,Electrical Dept,Municipal Corp,2023-03-04,False,10
20330354,Electrical,Municipal Corp,PWD,2023-03-14,True,20
20330278,Road Maintenance(Engg),PWD,SWD Dept,2023-03-21,False,27
20330278,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2023-04-17,True,54
20330243,Road Maintenance(Engg),PWD,SWD Dept,2023-03-29,True,35
20330235,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-03-30,True,36
20330161,Electrical,Electrical Dept,Town Planning Dept,2023-04-03,True,40
20330136,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-14,True,20
20330134,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-03-21,False,27
20330134,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-04-17,True,54
20330120,Electrical,Electrical Dept,Town Planning Dept,2023-03-06,True,12
20329861,Electrical,Electrical Dept,PWD,2023-03-10,False,16
20329861,Electrical,PWD,PWD,2023-03-26,True,32
20329841,veterinary,Veterinary Dept,Municipal Corp,2023-03-18,True,25
20329803,Electrical,Electrical Dept,PWD,2023-04-16,True,54
20329762,Electrical,Electrical Dept,Town Planning Dept,2023-03-18,True,27
20329675,Electrical,Electrical Dept,Municipal Corp,2023-03-12,False,22
20329675,Electrical,Municipal Corp,PWD,2023-04-03,True,44
20329666,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-04-16,True,57
20329604,Electrical,Electrical Dept,PWD,2023-04-07,True,48
20329470,Forest,Forest Dept,PWD,2023-04-11,True,53
20329333,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-03-01,True,12
20329315,Road Maintenance(Engg),PWD,SWD Dept,2023-03-09,True,20
20329239,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-04-18,True,60
20329216,Road Maintenance(Engg),PWD,SWD Dept,2023-03-14,True,26
20329040,Electrical,Electrical Dept,PWD,2023-03-12,True,24
20328858,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-18,False,3
20328858,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-02-21,True,6
20328752,Health Dept,Health Dept,Municipal Corp,2023-03-05,True,18
20328748,Health Dept,Health Dept,Sanitation Dept,2023-03-09,False,22
20328748,Health Dept,Sanitation Dept,Sanitation Dept,2023-03-31,True,44
20328652,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-03-08,False,21
20328652,Solid Waste (Garbage) Related,PWD,PWD,2023-03-29,True,42
20328651,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-08,True,21
20328647,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-10,True,23
20328635,Electrical,Electrical Dept,PWD,2023-02-19,False,4
20328635,Electrical,PWD,Town Planning Dept,2023-02-23,True,8
20328343,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-22,True,9
20328338,Electrical,Electrical Dept,Town Planning Dept,2023-03-08,False,23
20328338,Electrical,Town Planning Dept,PWD,2023-03-31,True,46
20328336,Electrical,Electrical Dept,PWD,2023-02-19,True,6
20328277,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-22,False,9
20328277,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-03-03,True,18
20328276,Forest,Forest Dept,Municipal Corp,2023-02-16,False,3
20328276,Forest,Municipal Corp,Municipal Corp,2023-02-19,False,6
20328276,Forest,Municipal Corp,PWD,2023-02-22,False,9
20328243,Electrical,Electrical Dept,Municipal Corp,2023-03-01,True,16
20328084,Electrical,Electrical Dept,Town Planning Dept,2023-03-04,False,20
20328084,Electrical,Town Planning Dept,Municipal Corp,2023-03-24,True,40
20327986,Electrical,Electrical Dept,Town Planning Dept,2023-03-04,True,20
20327980,Road Maintenance(Engg),PWD,Municipal Corp,2023-02-25,False,13
20327980,Road Maintenance(Engg),Municipal Corp,Municipal Corp,2023-03-10,True,26
20327937,Electrical,Electrical Dept,PWD,2023-02-18,True,6
20327889,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-24,False,13
20327889,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-03-09,True,26
20327841,Road Maintenance(Engg),PWD,Municipal Corp,2023-03-20,True,37
20327840,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-03-28,True,45
20327805,Electrical,Electrical Dept,Municipal Corp,2023-03-11,False,28
20327805,Electrical,Municipal Corp,Town Planning Dept,2023-04-08,True,56
20327659,Electrical,Electrical Dept,Municipal Corp,2023-02-19,False,9
20327659,Electrical,Municipal Corp,PWD,2023-02-28,True,18
20327613,Road Maintenance(Engg),PWD,Town Planning Dept,2023-03-05,False,23
20327613,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-03-28,True,46
20327573,Electrical,Electrical Dept,Town Planning Dept,2023-03-01,False,19
20327573,Electrical,Town Planning Dept,Town Planning Dept,2023-03-20,True,38
20327490,Road Maintenance(Engg),PWD,Town Planning Dept,2023-03-13,True,31
20327476,Electrical,Electrical Dept,PWD,2023-03-14,True,32
20327429,Forest,Forest Dept,PWD,2023-02-26,False,16
20327429,Forest,PWD,Parks Dept,2023-03-14,True,32
20327427,Electrical,Electrical Dept,Municipal Corp,2023-03-28,True,46
20327366,Road Maintenance(Engg),PWD,Town Planning Dept,2023-04-10,True,60
20327198,Road Maintenance(Engg),PWD,SWD Dept,2023-03-05,False,24
20327198,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-03-29,True,48
20327087,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-12,True,32
20327055,Electrical,Electrical Dept,Municipal Corp,2023-03-05,True,25
20327041,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-24,True,16
20327013,Road Maintenance(Engg),PWD,Town Planning Dept,2023-03-31,True,51
20326969,Road Maintenance(Engg),PWD,Municipal Corp,2023-02-23,False,15
20326969,Road Maintenance(Engg),Municipal Corp,Municipal Corp,2023-03-10,True,30
20326935,Road Maintenance(Engg),PWD,SWD Dept,2023-03-06,False,26
20326935,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-04-01,True,52
20326751,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-14,False,7
20326751,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-02-21,True,14
20326733,Electrical,Electrical Dept,Municipal Corp,2023-02-23,True,16
20326721,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-28,False,21
20326721,Solid Waste (Garbage) Related,PWD,PWD,2023-03-21,True,42
20326670,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-22,True,43
20326657,Road Maintenance(Engg),PWD,Town Planning Dept,2023-03-27,True,48
20326532,Electrical,Electrical Dept,Town Planning Dept,2023-02-11,False,5
20326532,Electrical,Town Planning Dept,PWD,2023-02-16,True,10
20326503,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-03-15,True,37
20326449,Electrical,Electrical Dept,Town Planning Dept,2023-03-03,False,25
20326449,Electrical,Town Planning Dept,PWD,2023-03-28,True,50
20326431,Electrical,Electrical Dept,PWD,2023-04-06,True,59
20326382,Electrical,Electrical Dept,Municipal Corp,2023-02-23,False,17
20326382,Electrical,Municipal Corp,Municipal Corp,2023-03-12,True,34
20326282,Electrical,Electrical Dept,Municipal Corp,2023-02-24,True,19
20326237,Forest,Forest Dept,Parks Dept,2023-03-03,False,26
20326237,Forest,Parks Dept,Municipal Corp,2023-03-29,False,52
20326220,Electrical,Electrical Dept,Town Planning Dept,2023-02-14,False,9
20326220,Electrical,Town Planning Dept,Town Planning Dept,2023-02-23,True,18
20326203,Electrical,Electrical Dept,Municipal Corp,2023-03-30,True,53
20326198,Road Maintenance(Engg),PWD,Municipal Corp,2023-02-21,True,16
20326173,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-28,False,24
20326173,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-03-24,True,48
20326160,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-03-08,True,32
20326102,Health Dept,Health Dept,Municipal Corp,2023-03-19,True,43
20326081,Electrical,Electrical Dept,Town Planning Dept,2023-02-19,False,15
20326081,Electrical,Town Planning Dept,Town Planning Dept,2023-03-06,True,30
20325990,Road Maintenance(Engg),PWD,Town Planning Dept,2023-03-14,True,38
20325977,Electrical,Electrical Dept,Municipal Corp,2023-02-20,False,17
20325977,Electrical,Municipal Corp,Municipal Corp,2023-03-09,True,34
20325975,Road Maintenance(Engg),PWD,Town Planning Dept,2023-03-01,False,26
20325975,Road Maintenance(Engg),Town Planning Dept,SWD Dept,2023-03-27,True,52
20325974,Road Maintenance(Engg),PWD,SWD Dept,2023-02-22,False,19
20325974,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2023-03-13,True,38
20325971,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-26,True,23
20325638,veterinary,Veterinary Dept,Municipal Corp,2023-02-14,False,12
20325638,veterinary,Municipal Corp,Municipal Corp,2023-02-26,True,24
20325628,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-03-06,True,32
20325570,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-03-23,True,49
20325536,Road Maintenance(Engg),PWD,SWD Dept,2023-03-08,True,34
20325377,Road Maintenance(Engg),PWD,SWD Dept,2023-02-06,False,5
20325377,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-02-11,True,10
20325352,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-17,True,16
20325326,Road Maintenance(Engg),PWD,Municipal Corp,2023-03-03,True,30
20325261,Electrical,Electrical Dept,Municipal Corp,2023-02-16,False,16
20325261,Electrical,Municipal Corp,Municipal Corp,2023-03-04,True,32
20325041,Road Maintenance(Engg),PWD,SWD Dept,2023-02-20,False,21
20325041,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2023-03-13,True,42
20324944,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-04,False,5
20324944,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-02-09,True,10
20324788,Electrical,Electrical Dept,Town Planning Dept,2023-03-20,True,50
20324786,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-08,True,10
20324772,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-20,False,22
20324772,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-03-14,True,44
20324733,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-23,False,25
20324733,Solid Waste (Garbage) Related,PWD,PWD,2023-03-20,True,50
20324590,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-26,True,29
20324552,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-01-31,False,3
20324552,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-02-03,True,6
20324385,Electrical,Electrical Dept,Municipal Corp,2023-02-11,True,15
20324309,Electrical,Electrical Dept,Town Planning Dept,2023-03-22,True,54
20324262,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-26,True,31
20324157,Electrical,Electrical Dept,PWD,2023-02-20,False,25
20324157,Electrical,PWD,PWD,2023-03-17,True,50
20324153,Electrical,Electrical Dept,Municipal Corp,2023-02-07,True,12
20324133,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-01-31,True,5
20324069,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-01-27,False,2
20324069,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-01-29,True,4
20324056,Electrical,Electrical Dept,Municipal Corp,2023-02-13,False,19
20324056,Electrical,Municipal Corp,Town Planning Dept,2023-03-04,True,38
20323980,Road Maintenance(Engg),PWD,Town Planning Dept,2023-02-04,False,10
20323980,Road Maintenance(Engg),Town Planning Dept,SWD Dept,2023-02-14,True,20
20323933,Electrical,Electrical Dept,PWD,2023-02-11,False,17
20323933,Electrical,PWD,PWD,2023-02-28,True,34
20323928,Electrical,Electrical Dept,Town Planning Dept,2023-03-09,True,43
20323920,Electrical,Electrical Dept,Town Planning Dept,2023-02-14,True,20
20323868,Electrical,Electrical Dept,Town Planning Dept,2023-02-15,False,22
20323868,Electrical,Town Planning Dept,Town Planning Dept,2023-03-09,True,44
20323824,Road Maintenance(Engg),PWD,Town Planning Dept,2023-02-01,True,8
20323788,Electrical,Electrical Dept,Town Planning Dept,2023-02-01,True,8
20323737,Electrical,Electrical Dept,Municipal Corp,2023-01-27,False,3
20323737,Electrical,Municipal Corp,Municipal Corp,2023-01-30,True,6
20323674,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-06,False,13
20323674,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-02-19,True,26
20323667,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-24,True,31
20323643,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-03-13,True,48
20323582,Road Maintenance(Engg),PWD,SWD Dept,2023-02-26,True,34
20323494,Electrical,Electrical Dept,Municipal Corp,2023-01-26,False,3
20323494,Electrical,Municipal Corp,PWD,2023-01-29,True,6
20323436,Electrical,Electrical Dept,PWD,2023-02-06,False,14
20323436,Electrical,PWD,Municipal Corp,2023-02-20,True,28
20323335,Electrical,Electrical Dept,Town Planning Dept,2023-02-20,False,29
20323335,Electrical,Town Planning Dept,Municipal Corp,2023-03-21,True,58
20323330,Electrical,Electrical Dept,Municipal Corp,2023-02-08,False,17
20323330,Electrical,Municipal Corp,Municipal Corp,2023-02-25,True,34
20323272,Road Maintenance(Engg),PWD,SWD Dept,2023-02-04,False,13
20323272,Road Maintenance(Engg),SWD Dept,Municipal Corp,2023-02-17,True,26
20323244,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-12,True,49
20323190,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-02,True,11
20323183,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-26,True,35
20323169,Electrical,Electrical Dept,Town Planning Dept,2023-02-07,False,16
20323169,Electrical,Town Planning Dept,PWD,2023-02-23,True,32
20323134,Electrical,Electrical Dept,Town Planning Dept,2023-02-09,False,19
20323134,Electrical,Town Planning Dept,Town Planning Dept,2023-02-28,True,38
20323077,Electrical,Electrical Dept,Town Planning Dept,2023-01-27,False,6
20323077,Electrical,Town Planning Dept,Town Planning Dept,2023-02-02,True,12
20322990,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-09,False,19
20322990,Solid Waste (Garbage) Related,PWD,PWD,2023-02-28,True,38
20322978,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-08,False,18
20322978,Solid Waste (Garbage) Related,Health Dept,PWD,2023-02-26,True,36
20322954,Electrical,Electrical Dept,PWD,2023-03-12,True,50
20322885,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-01-25,True,5
20322852,Electrical,Electrical Dept,Town Planning Dept,2023-02-23,True,34
20322844,veterinary,Veterinary Dept,Health Dept,2023-03-13,True,52
20322776,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-04,False,15
20322776,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-02-19,True,30
20322740,Road Maintenance(Engg),PWD,SWD Dept,2023-02-09,False,20
20322740,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2023-03-01,True,40
20322660,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-03-06,True,45
20322641,Electrical,Electrical Dept,Municipal Corp,2023-01-30,False,10
20322641,Electrical,Municipal Corp,PWD,2023-02-09,True,20
20322580,Electrical,Electrical Dept,Town Planning Dept,2023-02-06,False,18
20322580,Electrical,Town Planning Dept,PWD,2023-02-24,True,36
20322531,veterinary,Veterinary Dept,Municipal Corp,2023-01-31,True,12
20322479,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-03,False,15
20322479,Solid Waste (Garbage) Related,PWD,PWD,2023-02-18,True,30
20322443,Road Maintenance(Engg),PWD,Town Planning Dept,2023-03-18,True,58
20322425,veterinary,Veterinary Dept,Municipal Corp,2023-02-14,True,26
20322303,Electrical,Electrical Dept,Municipal Corp,2023-02-04,False,17
20322303,Electrical,Municipal Corp,Town Planning Dept,2023-02-21,True,34
20322202,Electrical,Electrical Dept,Municipal Corp,2023-02-22,True,35
20322149,Electrical,Electrical Dept,Town Planning Dept,2023-02-17,False,30
20322149,Electrical,Town Planning Dept,PWD,2023-03-19,True,60
20322105,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-02-14,False,27
20322105,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-03-13,True,54
20322056,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-03-16,True,58
20321901,Electrical,Electrical Dept,Town Planning Dept,2023-02-06,False,20
20321901,Electrical,Town Planning Dept,Town Planning Dept,2023-02-26,True,40
20321822,Electrical,Electrical Dept,Town Planning Dept,2023-02-05,False,20
20321822,Electrical,Town Planning Dept,Municipal Corp,2023-02-25,True,40
20321776,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-02-26,True,41
20321707,Electrical,Electrical Dept,PWD,2023-02-12,False,28
20321707,Electrical,PWD,Municipal Corp,2023-03-12,True,56
20321596,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-05,True,22
20321577,Electrical,Electrical Dept,Town Planning Dept,2023-01-28,False,14
20321577,Electrical,Town Planning Dept,Town Planning Dept,2023-02-11,True,28
20321527,Electrical,Electrical Dept,Town Planning Dept,2023-02-24,True,41
20321515,veterinary,Veterinary Dept,Health Dept,2023-01-22,False,8
20321515,veterinary,Health Dept,Municipal Corp,2023-01-30,True,16
20321501,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-02-08,False,25
20321501,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-03-05,True,50
20321483,Electrical,Electrical Dept,PWD,2023-01-19,False,5
20321483,Electrical,PWD,Municipal Corp,2023-01-24,True,10
20321429,Electrical,Electrical Dept,PWD,2023-01-29,False,16
20321429,Electrical,PWD,Municipal Corp,2023-02-14,True,32
